...1,S_ID,session,Run,block,trial,StimType,OrderCond,Name,NameFreq,RespOrder,NameFoil1,NameFoil2,NameDistractor1,NameDistractor2,DistractorNameFreq1,DistractorNameFreq2,Accuracy,Foil,Distractor,RT,RTonset,rpress,lpress,Confidence,ConfidenceRT,rConf
3203,5,1,1,9,3,0,1,CHASE,17,8,DAFYDD,DONOVAN,CHRIS,FELIX,17,149,0,1,0,4.02023729999928,1.40360940000028,0,1,3,0.503878700001223,3
3204,5,1,1,9,4,0,6,ELISHA,240,16,LACEY,BRYONY,SIMRAN,KATHRYN,240,635,1,NA,NA,4.54751500000202,2.49098410000079,3,0,3,0.519454100001894,3
3205,5,1,1,9,5,0,6,"NATALIE",1393,5,SEREN,PAIGE,JODIE,EMILY,1354,6415,1,NA,NA,6.52371729999868,4.55523410000023,7,4,2,0.557516500000929,2
3206,5,1,1,9,6,0,7,HASAN,123,4,CHASE,ANDRE,FERGUS,KEVIN,120,250,1,NA,NA,4.56836870000188,2.62787830000161,2,0,3,0.520693000002211,3
3207,5,1,1,9,7,0,5,WILLIAM,4269,12,PERRY,EMILIO,MICHAEL,AKASH,4187,57,1,NA,NA,3.49236490000112,0.266659400000208,0,1,4,0.610663100000238,4
3208,5,1,1,9,8,0,4,PAIGE,2052,11,BRYONY,ELISHA,MOLLY,FLORA,2026,101,0,0,1,5.84991369999989,1.46995310000057,2,2,1,0.453956099998322,1
3209,5,1,1,9,9,0,7,DONOVAN,24,9,HASAN,WILLIAM,EAMON,KENNY,24,33,0,1,0,2.53368950000004,1.13526410000122,0,1,4,0.645733699999255,4
3210,5,1,1,9,10,0,1,ANDRE,167,7,DONOVAN,PERRY,JESSE,MILES,161,223,1,NA,NA,5.2593855999985,2.9025158000004,3,0,4,0.857554999998683,4
3211,5,1,1,9,11,0,3,EMILIO,25,1,LESLIE,CHASE,FREDDY,JUNAID,25,114,0,1,0,3.74506670000119,0.0266738999998779,0,0,3,0.752696999999898,3
3212,5,1,1,9,12,0,4,SEREN,46,2,PAIGE,CARLA,SHARON,HARRIET,46,1046,1,NA,NA,5.05069390000062,3.07310139999754,1,0,3,0.477144000000408,3
3213,5,1,1,9,13,0,2,BRYONY,362,14,ELISHA,LACEY,ELOISE,HAFSA,351,72,1,NA,NA,3.8801175999979,0.985925599998154,3,0,4,0.813394699998753,4
3214,5,1,1,9,14,0,1,LESLIE,31,3,WILLIAM,DAFYDD,NIGEL,GERAINT,31,46,0,1,0,3.85752649999995,2.07684430000154,2,0,4,0.722609599997668,4
3215,5,1,1,9,15,0,2,CARLA,230,6,"NATALIE",SEREN,KIRSTEN,AOIFE,225,71,1,NA,NA,4.60874340000009,3.14384989999962,2,3,4,0.69866600000023,4
3216,5,1,1,9,16,0,7,PERRY,139,15,ANDRE,LESLIE,DAMON,LEROY,136,17,0,1,0,4.44693110000298,2.3773555000007,4,2,2,0.496379000000161,2
3217,5,1,1,10,1,0,5,QASIM,73,13,NELSON,JAMIE,REISS,EDGAR,73,13,1,NA,NA,1.76040270000522,0.151263200001267,0,1,4,0.606258100000559,4
3218,5,1,1,10,2,0,1,EDDIE,34,4,HYWEL,NELSON,RISHI,RONALD,34,21,0,1,0,1.55450729999575,0.0258984000029159,0,0,4,0.730356899999606,4
3219,5,1,1,10,3,0,2,ZAINAB,154,10,AUTUMN,JENNA,FATIMA,HONOR,153,43,0,1,0,4.43781039999885,2.13496840000153,1,1,4,0.511334900002112,4
3220,5,1,1,10,4,0,7,ANTON,76,6,KEATON,HYWEL,COLIN,SHANE,76,846,1,NA,NA,4.03031539999938,0.0345106000022497,0,0,2,0.579561500002455,2
3221,5,1,1,10,5,0,2,SAFIA,41,8,JENNA,SHANNEN,SAMINA,CLARA,41,107,1,NA,NA,3.03165050000098,0.667233599997417,2,0,4,0.665652700001374,4
3222,5,1,1,10,6,0,4,PAISLEY,40,3,NIAMH,SAFIA,SAVANNA,HANNAH,40,5916,0,1,0,5.85955890000332,4.43293149999954,5,6,3,0.518124599999283,3
3223,5,1,1,10,7,0,6,JENNA,289,9,PAISLEY,AUTUMN,"NADIA",BRIDGET,285,56,1,NA,NA,4.46399139999994,2.4099242999946,1,0,4,0.583280899998499,4
3224,5,1,1,10,8,0,5,HYWEL,28,16,EDDIE,CARWYN,AKEEM,BRADLEY,27,2557,0,1,0,3.2549732999978,1.31057770000189,4,1,1,0.519307199996547,1
3225,5,1,1,10,9,0,8,AIMEE,876,5,SHANNEN,NIAMH,DAISY,TEGAN,828,112,0,1,0,4.8681185999958,0.0274285999985295,0,0,1,0.988474099998712,1
3226,5,1,1,10,10,0,3,NELSON,17,2,QASIM,KEATON,OAKLEY,BRANDON,17,1337,1,NA,NA,1.14427499999874,0.0271058999933302,0,0,4,0.865338299998257,4
3227,5,1,1,10,11,0,7,JAMIE,2688,1,CARWYN,ANTON,ANDREW,DAMON,2676,136,1,NA,NA,5.33395899999596,0.669113200005086,3,0,4,0.63671259999682694,4
3228,5,1,1,10,12,0,1,CARWYN,40,15,JAMIE,QASIM,DEREK,BERNARD,40,23,0,1,0,4.29615970000305,0.369922399993811,0,1,3,0.974254500004463,3
3229,5,1,1,10,13,0,4,NIAMH,381,7,ZAINAB,AIMEE,ANNABEL,ATLANTA,380,103,1,NA,NA,5.54427009999927,1.17871020000166,2,0,4,0.921977899997728,4
3230,5,1,1,10,14,0,6,SHANNEN,51,11,SAFIA,ZAINAB,LYNDSEY,ZAHRA,50,106,0,0,1,3.4642989999993,0.315231200002017,1,0,1,0.161250500001188,1
3231,5,1,1,10,15,0,1,KEATON,41,12,ANTON,EDDIE,ZAYNE,CARLOS,41,37,0,0,1,3.82274419999885,1.67701240000315,2,0,3,0.58702710000216,3
3232,5,1,1,10,16,0,2,AUTUMN,80,14,AIMEE,PAISLEY,EVELYN,ROSALYN,80,15,0,1,0,3.14772749999975,1.61534060000122,0,1,2,0.467320499999914,2
3233,5,1,1,11,1,0,7,RUPERT,71,4,TREVOR,ETHAN,GRAHAM,CASSIUS,70,9,1,NA,NA,3.24890330000198,0.028996900000493,0,0,1,0.507060399999318,1
3234,5,1,1,11,2,0,4,KIRSTY,1202,1,MATILDA,SOPHIE,JASMINE,KELSEY,1145,438,0,1,0,3.25305990000197,0.760627999996359,1,0,3,0.654699000006076,3
3235,5,1,1,11,3,0,3,DOMINIC,1519,13,MURRAY,RIKESH,BRANDON,DOUGLAS,1337,142,0,0,1,3.43137459999707,1.31095590000041,2,0,4,0.897874600006617,4
3236,5,1,1,11,4,0,2,TILLY,105,10,SOPHIE,MATILDA,ATLANTA,DANNI,103,98,0,1,0,4.18159219999507,0.875296699996397,3,0,4,0.564311199996155,4
3237,5,1,1,11,5,0,1,ARJAN,19,16,FABIAN,CLAYTON,AUSTEN,JARVIS,19,37,0,1,0,5.50404020000133,1.80593139999837,3,1,4,0.772378899993782,4
3238,5,1,1,11,6,0,3,STEWART,64,12,RUPERT,FABIAN,KELVIN,DAMIEN,63,90,0,1,0,5.1952827999994,0.614400400001614,2,0,2,1.01827020000201,2
3239,5,1,1,11,7,0,2,AALIYAH,111,2,KIRSTY,TILLY,ANISHA,KARINA,111,65,0,1,0,3.57313530000101,1.11151270000119,3,0,4,0.648959600002854,4
3240,5,1,1,11,8,0,6,SOPHIE,7087,6,AALIYAH,MELISSA,CHLOE,FIONA,6824,278,0,1,0,4.18044549999468,1.36482650000107,3,0,4,0.647943199997826,4
3241,5,1,1,11,9,0,8,MELISSA,1282,5,TILLY,AALIYAH,GEMMA,KEIRA,1261,94,0,1,0,3.19802689999779,1.60920639999676,2,1,3,0.567038599998341,3
3242,5,1,1,11,10,0,6,MATILDA,200,11,MELISSA,KIRSTY,SHANICE,PIPPA,200,35,0,1,0,4.14684649999981,0.631325700000161,0,1,1,0.298566999998002,1
3243,5,1,1,11,11,0,3,CLAYTON,55,7,ETHAN,TREVOR,TYRELL,BILAL,55,144,0,1,0,3.64724439999554,0.178273700003047,0,1,2,0.486789700000372,2
3244,5,1,1,11,12,0,7,TREVOR,21,8,DOMINIC,MURRAY,CARTER,VISHAL,20,47,0,1,0,4.54214370000409,0.457592099999601,1,0,1,0.0227826999980607,1
3245,5,1,1,11,13,0,5,MURRAY,38,3,RIKESH,DOMINIC,ALLAN,ROGER,37,22,0,0,1,5.63947770000232,4.03580540000257,4,5,1,0.165586699993582,1
3246,5,1,1,11,14,0,3,FABIAN,61,15,STEWART,RUPERT,HAROON,MASON,61,320,1,NA,NA,3.45747549999942,0.547611299996788,1,0,1,0.526221699998132,1
3247,5,1,1,11,15,0,5,ETHAN,604,14,CLAYTON,ARJAN,ZACHARY,LLOYD,574,299,0,1,0,3.859870399996,1.3819469999944,3,0,4,0.738464499998372,4
3248,5,1,1,11,16,0,3,RIKESH,18,9,ARJAN,STEWART,ROLAND,VINAY,18,26,0,1,0,3.84435629999643,2.25810920000367,3,1,1,0.49525469999935,1
3249,5,1,1,12,1,0,5,MALCOLM,39,10,FRANKIE,KIERAN,ADEEL,JUSTIN,38,182,1,NA,NA,5.83690470000147,1.1852399000054,1,1,1,0.630317899995134,1
3250,5,1,1,12,2,0,6,MARIA,511,15,SIONED,KERRY,STACEY,JORDANA,509,26,1,NA,NA,3.4022635999936,0.257749700002023,0,1,4,0.950153400001,4
3251,5,1,1,12,3,0,1,KIERAN,2882,16,XAVIER,ARRAN,"NATHAN",MONTEL,2744,57,0,0,1,3.75791880000179,0.896249800003716,2,0,4,0.88132929999847,4
3252,5,1,1,12,4,0,5,XAVIER,58,6,ARRAN,AHMAD,ADNAN,STUART,57,405,0,0,1,3.09982219999802,1.37688380000327,2,1,3,0.592254399998637,3
3253,5,1,1,12,5,0,6,JEMIMA,177,1,CHANEL,MARIA,MARYAM,ANGELA,176,87,0,1,0,4.89442940000299,0.0308711999969091,0,0,3,1.13480980000168,3
3254,5,1,1,12,6,0,5,BRENT,16,4,MARTIN,FRANKIE,BROOK,ORLANDO,16,18,NA,NA,NA,NA,NA,3,2,1,0.185352200001944,1
3255,5,1,1,12,7,0,3,MARTIN,435,2,MALCOLM,XAVIER,STUART,FINLAY,405,78,0,1,0,4.14988170000288,0.992208499999833,3,0,3,1.02012210000248,3
3256,5,1,1,12,8,0,4,CHANEL,116,12,TONICHA,JEMIMA,FAITH,ALISON,116,181,0,0,1,4.7556293000016,0.0271034000033978,0,0,4,0.70191789999808,4
3257,5,1,1,12,9,0,8,ADELE,144,13,KERRY,SIONED,CONNIE,SASHA,144,333,1,NA,NA,3.35390539999935,0.398272400001588,1,0,3,0.812727199998335,3
3258,5,1,1,12,10,0,7,AHMAD,57,14,KIERAN,BRENT,AKASH,TARAN,57,31,1,NA,NA,5.79082500000368,2.51066939999873,4,1,4,0.563635699996667,4
3259,5,1,1,12,11,0,5,ARRAN,153,3,BRENT,MARTIN,FELIX,BUSTER,149,33,0,1,0,4.95775190000131,0.0293229999952018,0,0,3,0.611855899995135,3
3260,5,1,1,12,12,0,3,FRANKIE,115,5,AHMAD,MALCOLM,JUNAID,CLIVE,114,16,0,1,0,4.78356219999841,3.74971409999853,1,1,4,0.782386300001235,4
3261,5,1,1,12,13,0,2,ANIKA,52,7,JEMIMA,TONICHA,ASHLEA,SAIRA,52,73,0,1,0,4.02729320000071,1.92949669999507,2,3,3,0.520816299998842,3
3262,5,1,1,12,14,0,4,KERRY,333,9,MARIA,CHANEL,SASHA,ANNIE,333,389,1,NA,NA,3.9965400000001,1.63639079999848,1,1,3,0.604409100000339,3
3263,5,1,1,12,15,0,4,TONICHA,45,11,ADELE,ANIKA,CELIA,TAYLA,44,129,1,NA,NA,5.58989659999497,0.775513499997032,3,0,3,0.684220300005109,3
3264,5,1,1,12,16,0,2,SIONED,42,8,ANIKA,ADELE,STELLA,FATIMA,42,153,1,NA,NA,3.84829510000418,0.589065400003165,2,0,3,0.497092899997369,3
3265,5,1,2,4,1,0,7,AUSTIN,65,15,TOMMY,CYRUS,ANDREAS,KILLIAN,64,10,0,0,1,3.91708569999901,2.04911779999384,0,1,NA,NA,4
3266,5,1,2,4,2,0,4,SHARNA,111,10,VERITY,RIANNA,CLARA,SIMONE,107,158,1,NA,NA,5.20264110000426,2.74932390000322,3,0,NA,NA,2
3267,5,1,2,4,3,0,2,VERITY,114,9,BROGAN,MILLIE,CELINE,MIKAELA,113,37,0,0,1,6.60760250000021,2.71238269999594,3,0,NA,NA,3
3268,5,1,2,4,4,0,2,RIANNA,90,3,ISABEL,BROGAN,SADIA,ELEANOR,90,2555,1,NA,NA,4.72527100000298,1.95592020000186,1,1,NA,NA,3
3269,5,1,2,4,5,0,7,ALISTER,30,14,SAMUEL,BOBBY,DAYLE,BYRON,30,46,1,NA,NA,5.18801320000057,0.0276500999971176,0,0,NA,NA,4
3270,5,1,2,4,6,0,3,TOMMY,247,4,ALISTER,BRODIE,RICKY,KESTER,242,16,1,NA,NA,3.80868729999929,0.703791799998726,0,1,NA,NA,3
3271,5,1,2,4,7,0,1,SAMUEL,6161,12,AUSTIN,IBRAHIM,JORDAN,OMARI,5750,30,0,0,1,6.66838350000035,2.59587569999712,1,2,NA,NA,3
3272,5,1,2,4,8,0,6,MAIYA,48,16,SHARNA,ISABEL,CANDICE,BARBARA,66,26,0,1,0,3.40194870000414,1.99462279999716,3,0,NA,NA,4
3273,5,1,2,4,9,0,3,BRODIE,46,7,PARKER,TOMMY,BYRON,ZAYNE,46,41,1,NA,NA,6.96037409999553,3.2893275000024,1,0,NA,NA,3
3274,5,1,2,4,10,0,8,BROGAN,165,6,MILLIE,VERITY,"NADINE",LEIGH,165,125,0,0,1,4.62797789999604,0.0365578999990248,0,0,NA,NA,2
3275,5,1,2,4,11,0,4,MILLIE,324,5,MAIYA,SHARNA,SHAUNA,CERYS,316,92,1,NA,NA,6.23531319999893,2.00212909999391,3,0,NA,NA,4
3276,5,1,2,4,12,0,1,CYRUS,29,2,IBRAHIM,ALISTER,DARNELL,FABIO,29,28,1,NA,NA,6.2493867000012,5.93070530000114,5,2,NA,NA,1
3277,5,1,2,4,13,0,5,BOBBY,126,11,CYRUS,SAMUEL,SPENCER,CHRIS,124,17,1,NA,NA,6.00371830000222,0.0427175000004354,0,0,NA,NA,1
3278,5,1,2,4,14,0,1,PARKER,407,1,BRODIE,AUSTIN,LANCE,ISAAC,35,480,0,1,0,7.73583150000195,3.75305829999706,2,2,NA,NA,3
3279,5,1,2,4,15,0,3,IBRAHIM,129,8,BOBBY,PARKER,SONNY,BLAKE,127,154,1,NA,NA,6.58139250000386,2.28844989999925,3,0,NA,NA,4
3280,5,1,2,4,16,0,2,ISABEL,455,13,RIANNA,MAIYA,KELSEY,SACHA,438,57,0,1,0,5.17284120000113,3.44798930000252,3,0,NA,NA,1
3281,5,1,2,10,1,0,1,EDDIE,34,4,JAMIE,KEATON,RISHI,RONALD,34,21,0,0,1,4.65774389999569,0.0378894000023138,0,0,NA,NA,4
3282,5,1,2,10,2,0,5,HYWEL,28,11,CARWYN,ANTON,AKEEM,BRADLEY,27,2557,0,1,0,3.29124449999654,1.87377969999943,1,2,NA,NA,1
3283,5,1,2,10,3,0,4,NIAMH,381,14,SAFIA,JENNA,ANNABEL,ATLANTA,380,103,1,NA,NA,1.89284230000339,0.499434599994856,0,1,NA,NA,4
3284,5,1,2,10,4,0,2,ZAINAB,154,3,AUTUMN,SAFIA,FATIMA,HONOR,153,43,0,1,0,4.77582699999766,0.0262339000037173,0,0,NA,NA,4
3285,5,1,2,10,5,0,3,NELSON,17,16,QASIM,CARWYN,OAKLEY,BRANDON,17,1337,1,NA,NA,2.12633220000134,0.772779500002798,1,0,NA,NA,4
3286,5,1,2,10,6,0,1,CARWYN,40,15,HYWEL,NELSON,DEREK,BERNARD,40,23,0,1,0,4.22420050000073,2.28322679999837,2,1,NA,NA,3
3287,5,1,2,10,7,0,6,JENNA,289,1,PAISLEY,SHANNEN,"NADIA",BRIDGET,285,56,1,NA,NA,5.17706800000451,1.61707070000557,1,1,NA,NA,4
3288,5,1,2,10,8,0,4,PAISLEY,40,5,NIAMH,AIMEE,SAVANNA,HANNAH,40,5916,0,0,1,4.38369619999867,1.87417259999347,3,0,NA,NA,3
3289,5,1,2,10,9,0,6,SHANNEN,51,9,ZAINAB,AUTUMN,LYNDSEY,ZAHRA,50,106,1,NA,NA,4.24441400000069,1.48631739999837,2,0,NA,NA,1
3290,5,1,2,10,10,0,2,AUTUMN,80,2,AIMEE,PAISLEY,EVELYN,ROSALYN,80,15,0,1,0,3.0302559000047,0.790910299998359,0,1,NA,NA,2
3291,5,1,2,10,11,0,2,SAFIA,41,10,SHANNEN,ZAINAB,SAMINA,CLARA,41,107,1,NA,NA,3.95623930000147,0.0289599000025191,0,0,NA,NA,4
3292,5,1,2,10,12,0,7,ANTON,76,6,EDDIE,JAMIE,COLIN,SHANE,76,846,0,0,1,3.24235639999824,0.0271898000064539,0,0,NA,NA,2
3293,5,1,2,10,13,0,7,JAMIE,2688,8,ANTON,QASIM,ANDREW,DAMON,2676,136,1,NA,NA,3.44093170000269,1.609466599999,1,0,NA,NA,4
3294,5,1,2,10,14,0,1,KEATON,41,13,NELSON,HYWEL,ZAYNE,CARLOS,41,37,0,0,1,6.2103264000034,3.72680640000181,4,1,NA,NA,3
3295,5,1,2,10,15,0,5,QASIM,73,12,KEATON,EDDIE,REISS,EDGAR,73,13,1,NA,NA,2.58122350000485,0.560504100001708,1,0,NA,NA,4
3296,5,1,2,10,16,0,8,AIMEE,876,7,JENNA,NIAMH,DAISY,TEGAN,828,112,1,NA,NA,3.764783300001,2.01167210000131,2,0,NA,NA,1
3297,5,1,2,5,1,0,7,PAOLO,16,12,ABRAHAM,FARHAN,TERRELL,MIKEY,16,29,0,0,1,4.92781269999978,3.34199480000098,4,3,NA,NA,3
3298,5,1,2,5,2,0,5,GERARD,38,2,RILEY,ABRAHAM,GETHIN,ARTHUR,38,129,0,1,0,5.4320022000029,0.284315600001719,0,1,NA,NA,4
3299,5,1,2,5,3,0,3,HOWARD,47,16,JONAS,SANJAY,RALPH,JACQUES,47,53,1,NA,NA,4.8280448000005,1.05359929999395,1,0,NA,NA,3
3300,5,1,2,5,4,0,1,JONAS,21,8,SANJAY,PIERCE,RONALD,MILAN,21,32,0,1,0,4.71362009999575,0.0388454999992973,0,0,NA,NA,4
3301,5,1,2,5,5,0,6,SELINA,158,5,MISHA,NIKKI,SIMONE,"NATASHA",158,1751,1,NA,NA,3.40330069999618,3.31259809999756,2,2,NA,NA,4
3302,5,1,2,5,6,0,5,ABRAHAM,40,1,PAOLO,HOWARD,CARLTON,JESSE,40,161,0,1,0,4.49334040000394,0.979770899997675,1,0,NA,NA,1
3303,5,1,2,5,7,0,4,AMIRA,33,13,MANISHA,SELINA,TIANA,CARMEN,33,60,0,1,0,4.75176330000249,0.786112599998887,2,0,NA,NA,1
3304,5,1,2,5,8,0,5,SANJAY,29,7,FARHAN,JONAS,DEVANTE,TERENCE,29,58,0,1,0,6.0273862000030904,4.05274980000104,2,2,NA,NA,4
3305,5,1,2,5,9,0,6,AISLING,70,10,SELINA,ALICE,DONNA,CELINE,69,113,0,1,0,6.2164311000015,3.8689531000054602,2,2,NA,NA,4
3306,5,1,2,5,10,0,8,ALICE,2357,4,AMIRA,MISHA,RACHEL,BRIDIE,2105,76,0,0,1,6.2990471999946704,4.2795133000036,2,2,NA,NA,4
3307,5,1,2,5,11,0,5,RILEY,32,3,GERARD,PAOLO,WASIM,TYRELL,32,55,1,NA,NA,6.96771420000005,5.02829750000092,5,4,NA,NA,4
3308,5,1,2,5,12,0,8,NIKKI,102,14,ALICE,MANISHA,FLORA,ASHLEA,101,52,1,NA,NA,4.19375389999914,2.26164319999953,3,1,NA,NA,2
3309,5,1,2,5,13,0,4,MANISHA,73,6,NIKKI,AISLING,SAIRA,MAEVE,73,24,1,NA,NA,3.61259369999607,1.94289269999717,3,1,NA,NA,2
3310,5,1,2,5,14,0,1,FARHAN,37,9,PIERCE,GERARD,JARVIS,MICHAEL,37,4187,1,NA,NA,3.57729909999762,0.785502499995346,2,0,NA,NA,4
3311,5,1,2,5,15,0,2,MISHA,43,15,AISLING,AMIRA,ALINA,SHANA,42,42,0,1,0,3.79882169999473,1.35063110000192,3,1,NA,NA,4
3312,5,1,2,5,16,0,7,PIERCE,61,11,HOWARD,RILEY,SOLOMON,AKEEM,60,27,1,NA,NA,3.55846010000096,1.66299559999607,0,1,NA,NA,4
3313,5,1,2,3,1,0,7,MARIO,20,2,MAXIM,JOHNNY,VIVEK,JIMMY,20,80,1,NA,NA,3.82394819999899,2.08527940000204,0,1,NA,NA,4
3314,5,1,2,3,2,0,3,JOHNNY,32,4,TYRONE,ADRIAN,MILAN,AYRTON,32,37,1,NA,NA,2.9198327999984,1.04649770000105,2,0,NA,NA,4
3315,5,1,2,3,3,0,7,DONALD,23,9,JOHNNY,AWAIS,GERALD,CALLUM,23,4281,0,0,1,4.55710900000122,1.92427930000122,3,0,NA,NA,2
3316,5,1,2,3,4,0,8,SUSAN,82,15,JESSIE,JAYDE,PENNY,KEISHA,81,37,0,1,0,5.51333859999431,1.1280665000013,2,0,NA,NA,1
3317,5,1,2,3,5,0,3,MAXIM,36,5,MARIO,MARCO,TARIQ,RALPH,36,47,0,1,0,4.94815399999788,1.59122470000148,1,1,NA,NA,3
3318,5,1,2,3,6,0,5,ADRIAN,155,3,AWAIS,MARIO,BLAKE,HENRY,154,1135,0,1,0,3.18611419999797,1.61424470000202,2,0,NA,NA,2
3319,5,1,2,3,7,0,2,ELYSIA,72,16,LIBERTY,MARIE,HAFSA,HALIMA,72,85,0,0,1,2.9640842000008,0.740786099995603,2,0,NA,NA,4
3320,5,1,2,3,8,0,6,JESSIE,194,11,CATRIN,SUSAN,HEIDI,PORTIA,193,28,0,0,1,4.49976130000141,2.07736809999915,1,0,NA,NA,2
3321,5,1,2,3,9,0,8,JAYDE,58,6,SUSAN,LIBERTY,VICKY,CECILIA,58,27,0,0,1,3.64434280000569,1.81631310000375,3,1,NA,NA,3
3322,5,1,2,3,10,0,2,LIBERTY,144,12,HUMAIRA,JESSIE,HAZEL,SHELLEY,141,84,1,NA,NA,2.44966819999536,0.500177599999006,0,1,NA,NA,4
3323,5,1,2,3,11,0,6,HUMAIRA,46,7,MARIE,CATRIN,JAIME,SYDNEY,46,98,0,1,0,7.84931650000362,6.5659555999955,5,6,NA,NA,4
3324,5,1,2,3,12,0,3,TYRONE,117,14,MARCO,MAXIM,VINCENT,FREDDY,117,25,1,NA,NA,3.73213699999906,0.971497699996689,2,0,NA,NA,2
3325,5,1,2,3,13,0,4,CATRIN,102,1,ELYSIA,HUMAIRA,LOREN,ISOBEL,102,522,0,1,0,6.30547470000602,3.38900709999871,3,0,NA,NA,2
3326,5,1,2,3,14,0,2,MARIE,129,8,JAYDE,ELYSIA,TAYLA,MABEL,129,17,1,NA,NA,4.04299680000258,1.65592250000191,3,1,NA,NA,2
3327,5,1,2,3,15,0,1,AWAIS,50,10,ADRIAN,DONALD,MARLEY,TUDOR,50,15,0,1,0,3.58440720000362,0.0271404000013717,0,0,NA,NA,1
3328,5,1,2,3,16,0,3,MARCO,76,13,DONALD,TYRONE,ISMAIL,FRANCIS,75,172,0,0,1,4.29954260000522,0.65179829999397,2,0,NA,NA,4
3329,5,1,2,1,1,0,5,JEROME,135,14,EDWIN,ASHLEY,ARTHUR,DAYLE,129,30,0,0,1,2.81096520000574,1.15795960000105,1,0,NA,NA,2
3330,5,1,2,1,2,0,5,CONRAD,39,15,FLYNN,EDWIN,LEONARD,BRADY,39,32,1,NA,NA,4.36659650000365,2.96040769999672,3,2,NA,NA,4
3331,5,1,2,1,3,0,8,CLARE,216,6,JULIET,AMINA,CASEY,BROOKE,215,269,1,NA,NA,3.58146970000234,0.580724100000225,2,0,NA,NA,4
3332,5,1,2,1,4,0,2,AMINA,151,10,AMBER,ANTONIA,ELIZA,CANDICE,147,66,0,0,1,5.48933530000068,2.8473909999957,4,1,NA,NA,4
3333,5,1,2,1,5,0,5,TRISTAN,250,16,CONRAD,JACOB,ANGUS,ZACHARY,247,574,1,NA,NA,4.51031990000047,2.64997250000306,4,1,NA,NA,2
3334,5,1,2,1,6,0,6,AMBER,1422,1,CHANICE,JESSICA,GRACE,FAITH,1421,116,0,1,0,5.78176330000133,1.78949830000056,1,0,NA,NA,3
3335,5,1,2,1,7,0,3,FLYNN,20,2,ASHLEY,CONRAD,GRAEME,JASON,20,1001,1,NA,NA,3.54838860000018,1.17479260000255,2,0,NA,NA,4
3336,5,1,2,1,8,0,2,CHANICE,37,4,ANTONIA,CARRIE,KEISHA,FARHANA,37,46,0,0,1,3.75968529999955,0.744459299996379,0,1,NA,NA,3
3337,5,1,2,1,9,0,4,ANTONIA,234,11,JESSICA,CLARE,ESTHER,WILLOW,231,1536,1,NA,NA,5.40510350000113,2.85495349999837,3,2,NA,NA,3
3338,5,1,2,1,10,0,5,LYNDON,37,12,JACOB,JEROME,SOREN,TRENT,37,10,1,NA,NA,3.60268769999675,1.30036609999661,1,2,NA,NA,1
3339,5,1,2,1,11,0,8,CARRIE,97,8,CLARE,JULIET,EMILIE,HELENA,96,308,1,NA,NA,4.09730729999865,2.64045899999473,2,2,NA,NA,2
3340,5,1,2,1,12,0,1,JACOB,2249,13,JEROME,FLYNN,CHARLIE,GETHIN,1912,38,1,NA,NA,3.60302039999806,2.02964480000082,2,0,NA,NA,4
3341,5,1,2,1,13,0,4,JULIET,57,3,CARRIE,CHANICE,KAITLIN,KEELEY,57,209,0,0,1,5.47954400000162,3.54523949999566,3,4,NA,NA,2
3342,5,1,2,1,14,0,7,ASHLEY,1874,9,LYNDON,TRISTAN,REECE,EAMON,1811,24,1,NA,NA,2.51880089999759,0.702466399998229,1,0,NA,NA,4
3343,5,1,2,1,15,0,1,EDWIN,48,7,TRISTAN,LYNDON,GILES,JARED,47,158,0,1,0,3.33617799999774,0.604884300002595,2,0,NA,NA,1
3344,5,1,2,1,16,0,6,JESSICA,6711,5,AMINA,AMBER,EMILY,PENNY,6415,81,0,1,0,4.66558670000086,2.96997700000065,2,0,NA,NA,3
3345,5,1,2,12,1,0,6,JEMIMA,177,3,MARIA,CHANEL,MARYAM,ANGELA,176,87,0,1,0,2.87075270000059,1.30702190000011,1,0,NA,NA,3
3346,5,1,2,12,2,0,5,MALCOLM,39,13,AHMAD,BRENT,ADEEL,JUSTIN,38,182,0,1,0,3.54061699999875,0.994233099998382,3,0,NA,NA,1
3347,5,1,2,12,3,0,5,BRENT,16,15,MALCOLM,MARTIN,BROOK,ORLANDO,16,18,0,0,1,3.52325730000302,1.72993799999676,2,0,NA,NA,1
3348,5,1,2,12,4,0,7,AHMAD,57,4,ARRAN,XAVIER,AKASH,TARAN,57,31,1,NA,NA,4.39239480000106,2.31854810000368,3,0,NA,NA,4
3349,5,1,2,12,5,0,2,ANIKA,52,7,ADELE,SIONED,ASHLEA,SAIRA,52,73,1,NA,NA,3.96887540000171,2.39463439999963,4,2,NA,NA,3
3350,5,1,2,12,6,0,4,TONICHA,45,2,ANIKA,KERRY,CELIA,TAYLA,44,129,0,1,0,3.10429780000413,1.08658930000092,0,1,NA,NA,3
3351,5,1,2,12,7,0,3,FRANKIE,115,6,KIERAN,ARRAN,JUNAID,CLIVE,114,16,1,NA,NA,5.43950690000202,2.89568330000475,3,3,NA,NA,4
3352,5,1,2,12,8,0,5,ARRAN,153,14,FRANKIE,MALCOLM,FELIX,BUSTER,149,33,0,1,0,5.5735091999959,3.52495820000331,2,2,NA,NA,3
3353,5,1,2,12,9,0,3,MARTIN,435,8,BRENT,FRANKIE,STUART,FINLAY,405,78,0,0,1,3.42067759999918,0.714077199998428,1,0,NA,NA,3
